energy,tempo,danceability,genre,loudness,liveness,valence,artist,time_signature,speechiness,track_popularity,album,name,instrumentalness,mode,key,duration_ms,acousticness,id,popularity,release_year
0.206,62.942,0.654,lofi,-15.25,0.322,0.557,astra division,4.0,0.117,51,Up In The Clouds Again,Up In The Clouds Again,0.88,1.0,10.0,127857.0,0.934,5UkHAPnb2Vyx0DvOmnBklI,0,2024
0.187,84.891,0.814,lofi,-13.354,0.101,0.643,Pi Teddy,4.0,0.291,51,Autumn Stroll,Autumn Stroll,0.841,0.0,1.0,118412.0,0.931,5EAColl6xt8Gnm8fNG05hO,0,2023
0.108,140.033,0.769,lofi,-18.875,0.108,0.374,Cal Credence,4.0,0.0977,51,Lush,Lush,0.914,0.0,11.0,147857.0,0.877,5pbMjvDEHdFVRkxjNeaUFu,0,2023
0.253,129.971,0.666,lofi,-16.196,0.122,0.181,Audio Phill,4.0,0.119,51,The City,The City,0.887,0.0,0.0,122984.0,0.906,4lZQn9ZVkTbzehDoj3SQin,0,2023
0.351,76.992,0.804,lofi,-10.686,0.107,0.74,M.I Hakone,4.0,0.244,51,Seasons,Seasons,0.888,0.0,8.0,124337.0,0.887,6RUXqsK0MlNGXFWBfZs400,0,2023
0.218,129.997,0.879,lofi,-16.681,0.103,0.663,Zoe Reed,4.0,0.0777,51,the clearing,the clearing,0.79,1.0,3.0,148583.0,0.566,3oY2RXnYoPhtf6r552KfbN,0,2023
0.0408,130.014,0.643,lofi,-17.989,0.0959,0.152,Convivial,4.0,0.039,51,Softly Whispering,Softly Whispering,0.921,1.0,5.0,187023.0,0.825,6CVpyt67DY1JwuR8prqPmP,0,2023
0.379,147.97,0.67,lofi,-11.249,0.24,0.552,"Yawuh, Koralle",4.0,0.0542,50,Matcha,Matcha,0.761,1.0,10.0,143145.0,0.596,7M9vscwYkaJkTInBY2y6jv,0,2024
0.279,88.956,0.759,lofi,-10.357,0.158,0.437,ninetytwo.,4.0,0.052,50,Sunny Side,Sunny Side,0.799,0.0,5.0,118652.0,0.397,50IYpgJ4swioyNFfti9M6l,0,2024
0.134,140.124,0.794,lofi,-12.686,0.112,0.441,sunala.,4.0,0.0834,50,New Season,New Season,0.928,0.0,6.0,120857.0,0.924,4KFkKyUl1er3ta67yoQHHz,0,2023
0.342,160.082,0.685,lofi,-9.102,0.168,0.365,HPY DAYZ,4.0,0.397,50,act n' chill,act n' chill,0.703,0.0,10.0,132000.0,0.648,1Q4eNqqua4EeURDyCA0sbE,0,2024
0.424,75.233,0.794,lofi,-11.044,0.11,0.303,Mathis,4.0,0.169,50,starry night,starry night,0.95,0.0,1.0,143273.0,0.944,4EpMnMxqGXNfmDmEV4Uq6E,0,2023
0.269,139.986,0.9,lofi,-11.537,0.175,0.614,Hammocks & Lime,4.0,0.122,50,Bar Breeze,Bar Breeze,0.686,1.0,8.0,138857.0,0.508,4cPDwwClSmyI85odEgVVgm,0,2023
0.21,123.965,0.838,lofi,-11.881,0.0993,0.609,Carl Borg,4.0,0.0366,50,Winter Artifacts,Winter Artifacts,0.945,1.0,1.0,159652.0,0.565,3J82z7LudT4vCsgj7GfPVV,0,2024
0.264,68.003,0.53,lofi,-12.377,0.0939,0.0844,Fya Playce,4.0,0.0389,50,park stroll,park stroll,0.924,1.0,8.0,128824.0,0.985,6lDAtiAKi02GGDLGxZb1OO,0,2023
0.366,71.008,0.789,lofi,-9.795,0.0963,0.172,Zonyo,4.0,0.129,50,fliff,fliff,0.422,0.0,9.0,95917.0,0.835,4WuNnBS0bhE9WuXky2VBCl,0,2023
0.0455,71.045,0.615,lofi,-17.469,0.0899,0.038,Collinsworthy,4.0,0.0367,50,camping trip,camping trip,0.921,1.0,0.0,159750.0,0.942,1SadNNfKugUYlaXTZO9g7c,0,2024
0.21,60.019,0.594,lofi,-15.785,0.134,0.0622,ELEWAKA,4.0,0.0283,50,imstillfallingfor,imstillfallingfor,0.928,1.0,0.0,196500.0,0.887,2hug5L1Q26tKppSYubogeh,0,2024
0.529,79.981,0.685,lofi,-10.362,0.16,0.363,Silk Soul,4.0,0.106,50,Incredibly happy,Incredibly happy,0.89,1.0,2.0,159000.0,0.34,6FVL1EGTz7nWEzuUz6VpvF,0,2023
0.209,139.943,0.748,lofi,-15.65,0.104,0.316,Cyan_95,4.0,0.0659,50,rose quartz,rose quartz,0.89,1.0,0.0,124591.0,0.776,6QCZUHBxTk7Fa05l0RFhMn,0,2024
0.31,241.426,0.431,lofi,-12.847,0.104,0.508,Idris Kelly,3.0,0.137,50,Lo-fi Love Letters,Lo-fi Love Letters,0.893,1.0,6.0,119118.0,0.771,1vwVgDd0EHURAjoTb2glnM,0,2023
0.166,76.003,0.607,lofi,-19.259,0.0905,0.236,slowvibe,4.0,0.0351,50,Borrowed Car,Borrowed Car,0.427,0.0,10.0,126316.0,0.723,3wwUV04m85SsAqbn04dpnR,0,2024
0.128,74.988,0.887,lofi,-16.508,0.111,0.651,Aurora 10,4.0,0.417,50,Flash,Flash,0.926,1.0,2.0,121600.0,0.801,4YzZwV3CsUsT2orcj9yTUg,0,2024
0.337,128.088,0.709,lofi,-9.09,0.12,0.288,"Maggotts&Becketts, chill.farm",4.0,0.0468,50,Marbles,Marbles,0.916,0.0,9.0,131125.0,0.921,4JwQjAOrGDCQEpySgCAEtl,0,2023
0.376,132.41,0.859,lofi,-10.657,0.687,0.17,lilibu,4.0,0.153,50,fuzzy felt,fuzzy felt,0.774,0.0,0.0,158987.0,0.608,6O3xwq4eNvNfNJNMwcOoHv,0,2024
0.11,108.157,0.565,lofi,-20.446,0.0717,0.0797,mutedvibes,4.0,0.0293,50,find whats lost,find whats lost,0.966,1.0,1.0,128889.0,0.96,2iDjJIo3TsomxvqSNd2k1i,0,2024
0.24,58.031,0.551,lofi,-19.865,0.389,0.156,Slumbering Elk,4.0,0.0387,50,Behind the stars,Behind the stars,0.951,0.0,11.0,142759.0,0.73,2Qu8fz0Ae2tNvBefZoZIJF,0,2023
0.272,93.656,0.5,lofi,-15.719,0.253,0.222,Cmd q,5.0,0.103,50,Lazy Locomotive,Lazy Locomotive,0.945,1.0,11.0,120800.0,0.9,0l8GPSRbZlKMXM5sxKni49,0,2023
0.368,77.951,0.633,lofi,-12.152,0.111,0.08,Blank x Blank,4.0,0.087,50,Honestly,Honestly,0.918,1.0,2.0,127115.0,0.795,5CzVTEr2Ue7Ac7CFKLp75Y,0,2024
0.425,171.982,0.659,lofi,-9.218,0.112,0.404,drewbee,4.0,0.0333,50,head in the clouds,head in the clouds,0.9,1.0,2.0,134826.0,0.29,0GdZ6vlb3nC8t5B5MP6TqP,0,2024
0.304,82.03,0.655,lofi,-16.901,0.146,0.485,Analog Bow,4.0,0.0608,50,Dance The Night,Dance The Night,0.889,1.0,8.0,159031.0,0.942,40YoFnCDboRZe6lmoXcGvM,0,2023
0.356,144.203,0.747,lofi,-11.361,0.116,0.245,Conjure kid,4.0,0.0928,50,Heroes Retreat,Heroes Retreat,0.957,1.0,8.0,123162.0,0.91,1iD0vEZSvlpsDRSN6y3o0J,0,2024
0.362,84.801,0.559,lofi,-9.471,0.675,0.73,Loomington,4.0,0.719,50,Donuts,Donuts,0.929,0.0,0.0,141176.0,0.79,29aKlnFemuICJhqZPuZ1po,0,2023
0.47,75.008,0.617,lofi,-13.3,0.151,0.427,ninetytwo.,4.0,0.0298,50,the neighborhood,the neighborhood,0.526,0.0,6.0,129600.0,0.401,6nZIx6Ck3oNPR1L5FblIY0,0,2023
0.325,82.847,0.472,lofi,-11.39,0.0998,0.151,"FloFilz, HNNY",4.0,0.0483,50,Early Birds,Early Birds,0.915,0.0,1.0,142410.0,0.896,1FnSnpMEQF0USjUgeuOf4y,0,2024
0.198,83.983,0.831,lofi,-16.467,0.104,0.164,merīkurisumasu!,4.0,0.337,50,The Day Before Yesterday,The Day Before Yesterday,0.74,1.0,0.0,122143.0,0.943,7peXxoGUQw6hVftcKNIN6J,0,2023
0.49,132.682,0.582,lofi,-8.651,0.103,0.175,Violet Blanca,1.0,0.169,50,Laundry Tessomancy,Laundry Tessomancy,0.905,0.0,10.0,121250.0,0.73,043xe58AMUGPJgCnRJynj9,0,2024
0.0518,111.893,0.335,lofi,-26.628,0.107,0.299,Dozy Duzzn,4.0,0.0705,50,Snooze Groove,Snooze Groove,0.936,0.0,8.0,124324.0,0.984,0Pvu5OJLVcukLnrLFZ8YgH,0,2024
0.335,130.077,0.824,lofi,-9.877,0.12,0.497,Summer Clarke,4.0,0.0547,50,devotion,devotion,0.914,0.0,6.0,142250.0,0.905,2LgVhJxRPvs9sNxMbsZPX5,0,2024
0.276,139.971,0.691,lofi,-11.717,0.111,0.511,Ponzi Skeemz,4.0,0.0388,50,semi-hollow,semi-hollow,0.872,1.0,6.0,158000.0,0.811,0WZmg03i0vltH03r3pDuex,0,2024
0.378,174.068,0.636,lofi,-7.764,0.128,0.326,peerless,4.0,0.122,49,Laboratoire,Smoking at Sundown,0.848,1.0,7.0,132247.0,0.258,7fZE886mHBzgaeA5SlMSaa,0,2022
0.163,168.056,0.69,lofi,-16.182,0.109,0.31,Collinsworthy,4.0,0.109,49,rolling,rolling,0.937,0.0,3.0,128661.0,0.932,6b0G1mrrgS9isDGFnd8yCd,0,2024
0.0929,116.163,0.523,lofi,-20.861,0.109,0.192,buggy beats,4.0,0.092,49,deep reverie,deep reverie,0.885,1.0,0.0,153362.0,0.919,6qSwCH11dUzTMU6dxvDtRo,0,2024
0.319,75.996,0.65,lofi,-7.9,0.118,0.404,d.w.h,4.0,0.0358,49,Bareru Rōru,Bareru Rōru,0.916,0.0,5.0,158092.0,0.778,2euw7YmuTYRuBx0DQTgvqq,0,2023
0.179,160.01,0.827,lofi,-12.561,0.106,0.184,uniqlesse,3.0,0.132,49,pistachios forever,pistachios forever,0.887,1.0,0.0,183000.0,0.899,0fs6IBGLB7LfiZZ2avlJUF,0,2024
0.21,153.988,0.686,lofi,-16.079,0.117,0.176,"Ghostnaut, Lunath",4.0,0.0428,49,Satin Soul,Satin Soul,0.927,1.0,10.0,154000.0,0.912,2ArzG3wZ8AtiTyAZ4ErUyV,0,2024
0.466,168.063,0.638,lofi,-10.637,0.097,0.312,The Fly Guy Five,4.0,0.0739,49,Con Bajo Fidelidad,Con Bajo Fidelidad,0.909,0.0,5.0,130978.0,0.828,0Ti4yQxF7IyyhK3rIT1cdw,0,2023
0.354,78.044,0.84,lofi,-10.941,0.0999,0.31,Alana Coello,4.0,0.0545,49,Green Coco,Green Coco,0.874,0.0,11.0,173358.0,0.848,5lQhlSIPhc0x7VQ2cPLe6P,0,2023
0.138,77.0,0.633,lofi,-17.371,0.106,0.0397,knock on wood,3.0,0.0849,49,catch me,catch me,0.946,1.0,10.0,151958.0,0.958,2YWzE3OlGyjqMF33UvIay1,0,2023
0.372,79.992,0.574,lofi,-15.483,0.0951,0.26,H I K E,4.0,0.206,49,yo!,yo!,0.9,1.0,10.0,120169.0,0.792,76Bwn0o3omms1v8BmIryYL,0,2023
0.274,129.921,0.75,lofi,-10.486,0.118,0.376,Cyan_95,4.0,0.0379,49,neutron,neutron,0.903,1.0,0.0,127385.0,0.698,0EctAgmIOVOUkyliA8Wgx4,0,2023
0.329,136.115,0.86,lofi,-13.455,0.122,0.353,nearly monday,4.0,0.0984,49,looking back,looking back,0.913,1.0,9.0,130146.0,0.795,0dxMj3mOuLH0igqGZQYEPe,0,2024
0.27,75.222,0.661,lofi,-12.34,0.108,0.16,Art Vandeley,4.0,0.103,49,All downhill from here,All downhill from here,0.897,0.0,9.0,130851.0,0.941,2MFbMTRA9SYAZJvjv0mzbm,0,2023
0.285,77.007,0.753,lofi,-12.869,0.105,0.202,Camden Clown,4.0,0.063,49,con leche,con leche,0.927,0.0,1.0,178875.0,0.929,5ORMaylKqIYBtAFedOVIXD,0,2024
0.226,140.046,0.623,lofi,-16.244,0.112,0.492,Audio Phill,4.0,0.308,49,The Jam,The Jam,0.923,1.0,0.0,99893.0,0.8,7xJqP2LZrVpJhUR6ZukE9q,0,2024
0.325,69.959,0.578,lofi,-10.521,0.103,0.229,Lime Nyorobon,4.0,0.0295,49,Let's Puddle,Let's Puddle,0.93,1.0,5.0,132214.0,0.898,6yMtuNltStGSJyv6LLytcE,0,2024
0.338,78.015,0.635,lofi,-11.807,0.0931,0.366,"Beats Me, Innit?",4.0,0.0327,49,piece of cake,piece of cake,0.927,1.0,9.0,142000.0,0.87,4rwk2fkjHLRF5hnJiZRIAw,0,2023
0.114,114.063,0.592,lofi,-26.735,0.0848,0.0378,"steezy prime, luv pug",3.0,0.0352,49,luminescence,luminescence,0.926,0.0,4.0,151579.0,0.855,4C5PiNdh6l3qJZyXGZnzAr,0,2024
0.235,56.521,0.466,lofi,-13.283,0.194,0.361,A & C,4.0,0.0828,49,Ayways,Ayways,0.868,1.0,7.0,114000.0,0.905,1divZI9KtgP416oHCwBJE1,0,2023
0.244,75.03,0.806,lofi,-10.219,0.148,0.347,bearé,4.0,0.0805,49,morning coffee,morning coffee,0.92,1.0,0.0,148600.0,0.671,22YaZEoX2OiG5yA2O3cHDv,0,2024
0.351,78.396,0.697,lofi,-13.939,0.17,0.477,Zauvage,4.0,0.286,49,Slowmotion,Slowmotion,0.874,1.0,0.0,148316.0,0.95,62FD9nH97vjBJ7UJBlusRA,0,2023
0.274,75.027,0.807,lofi,-12.53,0.0997,0.215,bomull,4.0,0.0656,49,ottos visa,ottos visa,0.813,1.0,2.0,173525.0,0.793,2UIfKmFnpMjSLONtCxZw7B,0,2023
0.445,90.182,0.836,lofi,-8.829,0.107,0.324,yoranda,4.0,0.345,48,Their Name Is Jazz,Their Name Is Jazz,0.459,1.0,5.0,135385.0,0.545,7k489KmPZjNkvEMgSZdY2g,0,2023
0.116,81.653,0.648,lofi,-14.442,0.105,0.488,Grace Belly,4.0,0.108,48,sandwhich beach,sandwhich beach,0.895,0.0,11.0,120588.0,0.969,76tl9K8j78xxjG3lKQwvWD,0,2023
0.234,73.943,0.622,lofi,-15.541,0.12,0.175,Moon Cheese,4.0,0.0393,48,Inner Peace,Inner Peace,0.912,1.0,10.0,232385.0,0.856,547YTV2dWMOpgxdjGi8Nn8,0,2023
0.291,89.993,0.827,lofi,-14.533,0.133,0.171,Lunar Lullaby & yorukaze,3.0,0.0494,48,horizon,horizon,0.869,1.0,11.0,96000.0,0.604,6Cg95Z9BbsoylM4DKPF0qu,0,2023
0.41,123.964,0.686,lofi,-13.681,0.122,0.322,Phresh Milk,4.0,0.0695,48,no way but up,no way but up,0.852,1.0,11.0,106495.0,0.843,4M7gbh6sluTRP6BXnYpzyz,0,2024
0.133,138.056,0.706,lofi,-16.205,0.0865,0.491,myndstream,4.0,0.0527,48,My Promise,My Promise,0.852,1.0,6.0,241739.0,0.877,2tLMEIVC98DSoq8jjypvg6,0,2023
0.204,62.944,0.671,lofi,-16.153,0.122,0.358,Breakfast For Brunch,4.0,0.0379,48,Avocades,Avocades,0.931,1.0,0.0,131158.0,0.919,72VPz6obgR5JjPCv8uRotp,0,2024
0.466,70.087,0.768,lofi,-9.748,0.222,0.454,chill.farm,4.0,0.233,48,Lost Without You,Lost Without You,0.933,0.0,7.0,158375.0,0.95,1AqN43ZIZzz74aAtnsovZ1,0,2023
0.294,69.94,0.599,lofi,-11.432,0.113,0.198,Juliette,4.0,0.0316,48,Memories & Notes,Memories & Notes,0.93,1.0,0.0,113357.0,0.926,0LJeA9BFfwRfsOTxzhWzCF,0,2022
0.235,147.0,0.569,lofi,-19.628,0.129,0.0888,"Sleepermane, Dontcry",4.0,0.0344,48,Watching Walls,Watching Walls,0.904,1.0,11.0,131433.0,0.724,5Pv4jIAe9BM9QZJxvMQTZG,0,2024
0.259,80.045,0.678,lofi,-12.351,0.117,0.186,okayokay,4.0,0.0401,48,benice,benice,0.838,1.0,10.0,142037.0,0.288,0n5px9dEnPHgNMEJk8F2MH,0,2024
0.0401,131.903,0.746,lofi,-24.322,0.122,0.316,Rustique Beats,4.0,0.0395,48,favour the brave,favour the brave,0.929,1.0,8.0,134542.0,0.977,2TLObOpKa82LXdJwzEgP2M,0,2023
0.182,70.043,0.589,lofi,-14.852,0.124,0.452,Worn Tape,4.0,0.0347,48,Ham On Rye,Ham On Rye,0.789,1.0,0.0,124071.0,0.173,1YHe10629RcHU4qusWR9b1,0,2023
0.283,160.206,0.647,lofi,-13.397,0.111,0.288,Stekt,4.0,0.0495,48,Everything I Need,Everything I Need,0.879,1.0,7.0,154500.0,0.623,7foqp1x0ieFKdG9CKnYyHu,0,2024
0.267,148.117,0.574,lofi,-19.343,0.0801,0.17,eze east,4.0,0.0712,48,Through The Garden,Through The Garden,0.931,1.0,4.0,126487.0,0.983,1oAFrGbUMmg7pPXVzrVrS6,0,2023
0.15,145.704,0.375,lofi,-20.322,0.105,0.143,Fya Playce,4.0,0.0316,48,Wait For Spring,Wait For Spring,0.902,1.0,1.0,129973.0,0.98,65RlTv8r06C7Jm5sDMbyu4,0,2023
0.115,85.001,0.652,lofi,-14.94,0.102,0.49,"Chill Def, alt.bin.beats",4.0,0.0534,48,Wistful Silhouettes,Wistful Silhouettes,0.914,0.0,5.0,136941.0,0.93,5Ltgq6XMTilOXhNiSQZrVT,0,2023
0.265,74.994,0.639,lofi,-12.847,0.0989,0.135,iasilma,4.0,0.0299,48,Through the Portal,Through the Portal,0.835,1.0,9.0,115233.0,0.693,5wPmobhPmZI7p0jWIBb3eT,0,2022
0.197,147.974,0.656,lofi,-19.201,0.697,0.521,Max Hayward,1.0,0.0988,48,big buddha,big buddha,0.482,0.0,2.0,148375.0,0.834,3ctgxH0ZpE50qscnZYBY1H,0,2023
0.172,124.058,0.713,lofi,-16.529,0.119,0.112,Akkoro,4.0,0.0488,48,Our Feelings,Our Feelings,0.963,0.0,3.0,140321.0,0.982,6Afhf3If4W91Y1SaubBPQK,0,2024
0.245,130.08,0.908,lofi,-14.348,0.0987,0.519,Perry Goldfish,4.0,0.113,48,Do not forget,Do not forget,0.824,0.0,11.0,173538.0,0.177,1rUtzvQGTNYap9gPlEg1Er,0,2024
0.427,129.996,0.79,lofi,-15.717,0.0978,0.292,W8lss,4.0,0.058,48,Beauty,Beauty,0.911,1.0,5.0,111768.0,0.751,5qVYvn1qfR6oIsV2O3WgxN,0,2023
0.0962,139.943,0.798,lofi,-21.004,0.111,0.31,_tag,4.0,0.0671,48,ting,ting,0.806,0.0,9.0,138000.0,0.515,2EpkC5rovFu6Kqb6Rw9uYA,0,2022
0.233,64.993,0.548,lofi,-17.125,0.112,0.338,May-Flowa,4.0,0.0632,48,poolside,poolside,0.913,1.0,10.0,118500.0,0.9,23qAxDhazTIB0AvnmPKaFS,0,2023
0.391,168.572,0.366,lofi,-11.479,0.147,0.487,"Slipp, Nick's chill factory",3.0,0.137,48,blue bird,blue bird,0.921,0.0,6.0,134704.0,0.915,6qCw0yjnCxxASxV87RMudj,0,2023
0.246,79.018,0.717,lofi,-13.742,0.105,0.838,hello low,4.0,0.0759,48,Garden Suitcase,Garden Suitcase,0.91,1.0,1.0,151899.0,0.664,7M7F46ZhsjjQrat1xsSBnZ,0,2024
0.301,78.87,0.741,lofi,-11.255,0.101,0.604,Dasunny,4.0,0.0601,48,Autumn Briefs,Autumn Briefs,0.907,1.0,11.0,145242.0,0.91,1kcXids1llWtkF7wTQ8HfL,0,2023
0.454,80.03,0.824,lofi,-11.809,0.0957,0.49,Lunar Lullaby & yorukaze,4.0,0.0682,48,traffic,traffic,0.903,1.0,2.0,99000.0,0.277,7rfwtpxQF4UBT7cQMslOb6,0,2023
0.379,72.996,0.624,lofi,-7.806,0.113,0.336,Nitta' Gritta',4.0,0.0288,48,fastback ride,fastback ride,0.842,1.0,5.0,169625.0,0.899,2J4JxUvNa8zqP6N5BUitlt,0,2023
0.316,80.148,0.52,lofi,-16.799,0.155,0.377,Attic Dizzt,4.0,0.0331,48,One more for the road,One more for the road,0.928,0.0,3.0,149942.0,0.297,3Sp8yHw4Ss2gLNlvv5FJGz,0,2023
0.298,75.086,0.623,lofi,-14.003,0.112,0.443,Tom Doolie,4.0,0.0616,48,Only Poem,Preciso,0.895,1.0,10.0,104209.0,0.857,6PLpXbbUnefm7DrWaJ2Mr7,0,2023
0.434,136.003,0.8,lofi,-13.331,0.103,0.0889,Osian Lewis,4.0,0.0485,48,Tea,Tea,0.939,1.0,0.0,130594.0,0.823,2a2Cu4OIJIhmlVCaSGkngS,0,2024
0.253,74.077,0.733,lofi,-12.311,0.112,0.317,Slow Bounce,4.0,0.036,48,less-than-flattering,less-than-flattering,0.928,0.0,11.0,127788.0,0.861,7ay42oCBar4ZtjwlvqyKyt,0,2023
0.565,135.82,0.802,lofi,-8.553,0.0961,0.252,Meryl Street,4.0,0.0471,48,Mister you forgot your hat,Mister you forgot your hat,0.944,1.0,1.0,144035.0,0.473,7HHLfthMPLGO4INZtNjxHW,0,2023
0.457,78.552,0.54,lofi,-10.636,0.119,0.345,cuttingwood,4.0,0.131,48,Laurel Canyon,Laurel Canyon,0.626,0.0,2.0,144000.0,0.607,44qZfwmOOTfLY8eBwhHRsW,0,2023
0.253,130.389,0.559,lofi,-15.53,0.103,0.373,Carl Borg,4.0,0.102,47,Hidden Cataract,Hidden Cataract,0.857,0.0,1.0,186060.0,0.683,7kvIF3LgW4rUbwUhk1auws,0,2024
0.331,74.996,0.559,lofi,-12.731,0.105,0.375,LVTA,3.0,0.107,47,until we meet again,until we meet again,0.902,1.0,9.0,125975.0,0.64,4WwnDyJgETzTG7tjHdlM27,0,2023
0.302,78.005,0.536,lofi,-13.458,0.116,0.261,"Salvador, Nick's chill factory",4.0,0.0329,47,Peaceful Ghost,Peaceful Ghost,0.899,1.0,5.0,141346.0,0.807,0xHlJoGrK2vxMT4rBOGqy5,0,2023
0.687,81.955,0.828,lofi,-9.679,0.111,0.734,Mirá,4.0,0.34,47,fruta verde,fruta verde,0.000296,1.0,8.0,111494.0,0.0713,5r8OKzdJadvERTJyPPCUCg,0,2023
0.244,103.307,0.757,lofi,-13.135,0.106,0.6,"Dpsht, tenkousei.",4.0,0.0488,47,saveme.,saveme.,0.898,1.0,6.0,111350.0,0.929,1WydprqiHcF4Xl7IdQoOzt,0,2024
0.135,80.008,0.751,lofi,-15.65,0.108,0.595,Looper Boy,4.0,0.0516,47,Once Again,Dad's Typewriter Feels,0.692,0.0,0.0,168000.0,0.888,5HnINSPgOBtvkLvCdywObE,0,2024
0.142,84.931,0.561,lofi,-19.32,0.0967,0.37,Arlos,4.0,0.154,47,Meltdown,Meltdown,0.9,1.0,0.0,204875.0,0.869,4gLJWrqUpHLaiDH7K276l9,0,2023
0.13,79.993,0.657,lofi,-13.182,0.0847,0.321,louke's beats,4.0,0.0502,47,The Way To Eden,The Way To Eden,0.341,1.0,9.0,106542.0,0.204,5hwn92Fpw0VK8y7taEHPrF,0,2023
0.177,144.299,0.639,lofi,-18.161,0.0895,0.275,"Bogomolove, Senn",4.0,0.096,47,Dreamscape Jams,Arboreous,0.502,1.0,7.0,119167.0,0.918,4yu1zpAy9PDX2p8NVdtXm1,0,2024
0.466,160.02,0.683,lofi,-10.24,0.158,0.504,Kuma,4.0,0.165,47,Adamant,Adamant,0.865,0.0,6.0,135187.0,0.754,1rj0JZBZJhBa0LL2sQ7ro9,0,2024
0.383,80.314,0.328,lofi,-10.595,0.174,0.433,Furry Beats,4.0,0.0588,47,Hokkaido Breeze,Hokkaido Breeze,0.935,0.0,5.0,140471.0,0.988,20aWMDQFYgx0da54JctdZd,0,2023
0.292,79.239,0.551,lofi,-14.685,0.156,0.647,bdazzled.,4.0,0.0465,47,fantasize,fantasize,0.859,0.0,5.0,146193.0,0.646,6YTpB8MmcAwNmet2FtfuTm,0,2023
0.395,80.028,0.715,lofi,-13.155,0.123,0.204,Somebody's Son,4.0,0.0607,47,Humble Thoughts,Humble Thoughts,0.928,1.0,2.0,89250.0,0.851,38QAKMfUQMUVOkVsDJ1tlh,0,2022
0.473,89.945,0.857,lofi,-6.791,0.107,0.84,Vancgroover,4.0,0.233,47,Piano Roll,Piano Roll,0.421,0.0,10.0,125333.0,0.631,1mgu8HfJP14u5czwRJlGVp,0,2023
0.207,90.005,0.784,lofi,-11.038,0.245,0.373,NogEgg,4.0,0.37,47,Walk in the Park,Walk in the Park,0.007,1.0,1.0,128000.0,0.0222,3DVl3BS24V9w8jqlgE8GYG,0,2023
0.405,118.245,0.686,country,-9.472,0.105,0.672,George Claymon,4.0,0.0389,25,Country Music Oldies: Best Old Country Songs & Golden Classic Country Hits 60'S 70'S 80'S,King of the Road,0.0,1.0,11.0,141119.0,0.611,1UKtFpdPEJIgU0rFchWKqt,0,2022
0.518,104.565,0.661,country,-8.004,0.431,0.676,Johnny Cash,4.0,0.0269,58,The Essential Johnny Cash,Ring of Fire,0.000158,1.0,7.0,155707.0,0.267,5rDkA2TFOImbiVenmnE9r4,0,2002
0.421,73.645,0.62,country,-9.987,0.199,0.378,Jason Morrigan,4.0,0.0257,39,Best Country Love Songs: Old Country Music from the 60'S 70'S 80'S 90'S,Always on My Mind,4.64e-06,1.0,2.0,200424.0,0.712,1PcHxke0IW95xoesZDq7ZJ,0,2022
0.404,70.986,0.537,country,-11.153,0.281,0.346,Jess Sharon,4.0,0.0272,35,Country Music Classics & Old Songs,Crazy,0.000233,1.0,10.0,158028.0,0.534,44XTUEb5jMvHL1XFdYLFo3,0,2016
0.445,81.953,0.455,country,-6.996,0.116,0.664,John Denver,4.0,0.0264,33,Pure... Country,"Take Me Home, Country Roads (Original Version) [Remastered]",0.0,1.0,9.0,189840.0,0.663,448mZKZ9AizlUi3zcaBgD6,0,2010
0.68,90.607,0.701,country,-8.492,0.159,0.704,Randy Travis,4.0,0.0264,54,Top 10,"Forever and Ever, Amen",1.51e-05,1.0,2.0,212587.0,0.303,4rQSLX4qMiUWL81hEQOuPY,0,2010
0.688,165.002,0.601,country,-7.871,0.11,0.785,Monica Lopez,4.0,0.0707,34,Everything About the Silence,Lay Down Sally,0.00103,1.0,2.0,217192.0,0.474,42fdl7mANFrA28509zeyvr,0,2014
0.336,105.479,0.552,country,-10.712,0.324,0.553,Hank Locklin,4.0,0.0311,44,RCA Country Legends,"Please Help Me, I'm Falling",0.0,1.0,7.0,141467.0,0.828,0dc0eU5THc1uE0Q0KV73XN,0,2003
0.717,91.068,0.702,soul,-5.165,0.111,0.491,Mary J. Blige,4.0,0.0889,39,Gratitude,Can’t Wait For You,1.88e-05,1.0,0.0,211120.0,0.0607,5n2wrLDldsLbFWi8dmqJua,0,2024
0.538,115.011,0.579,soul,-6.942,0.0876,0.369,"Byron Juane, Kenyon Dixon",4.0,0.131,32,Timeless,Timeless,0.0,1.0,7.0,205033.0,0.582,3EkBW1RjjYnjDl1DJKTT7m,0,2024
0.142,69.827,0.367,soul,-12.717,0.107,0.1,Snoh Aalegra,4.0,0.0319,66,Spotify Singles,DO 4 LOVE,0.00367,0.0,6.0,189463.0,0.913,3FImu2LpSuH6gDHBuFgIbS,0,2021
0.364,123.872,0.365,soul,-11.528,0.104,0.184,Elmiene,3.0,0.046,48,Anyways,Anyways,0.000753,1.0,8.0,176889.0,0.834,2Oz4HbXcWm8kFWptHFEUW0,0,2024
0.462,173.866,0.596,soul,-10.605,0.112,0.655,Cleo Sol,4.0,0.0589,64,Rose in the Dark,When I'm in Your Arms,0.0581,1.0,0.0,335310.0,0.476,47s5hKfwGXliAAB8wKMiNo,0,2020
0.462,173.978,0.717,soul,-9.542,0.0673,0.803,Mack Keane,4.0,0.132,39,Heal U / Out My Hair,Out My Hair,0.000155,1.0,5.0,180455.0,0.19,1TtdzDwa2r0REWVcFihwmT,0,2024
